poster_id,post_id,nums_category_img,post_date,post_like,post_collect
6118fda0000000002002f129,6662a4e8000000000e033dec,16,06-07,2643,387
6118fda0000000002002f129,6662a4e8000000000e033dec,16,06-07,2643,387
5e22c3c400000000010035cd,65b3809700000000110117f1,19,01-26,10,10
5e22c3c400000000010035cd,65b3809700000000110117f1,19,01-26,329,65
5baedd8fb8fd7300010c9089,65684d10000000003803528a,1,2023-12-01,1593,932
5dcf780900000000010042ef,66201aad0000000004019fdc,6,04-23,307,76
5b7a55d4c2dad70001361f80,65f2b5ee0000000012022f22,4,03-14,1000,10
5f76605c000000000100903d,65b643da000000000f037482,1,01-28,1830,667
60a626400000000001006e8f,650b071b000000001402539e,11,2023-09-20,1732,295
5b1784e14eacab745ed575d1,65aa5896000000000a032d76,19,01-19,8346,1574
60a626400000000001006e8f,651a9f54000000001c015479,11,2023-10-02,1331,229
5c4781500000000011014557,656b0d170000000016004792,16,01-03,544,44
5c8619ef000000001200ce8b,660802180000000004018bdc,4,2024-03-30,321,79
5c8619ef000000001200ce8b,660802180000000004018bdc,4,2024-03-30,321,79
5a99145fe8ac2b34ff04eedb,66029e5e000000001203c448,15,03-26,371,305
5eb786fd00000000010069ac,65c59c70000000002c03c773,10,02-09,184,40
5e525058000000000100363d,651ab134000000001a022171,6,2023-10-02,7635,469
5a90ffbb4eacab63db46b5d2,6617a27c000000001a00cf3b,6,2024-04-11,79,11
5b213b88e8ac2b7fb64ab930,657125270000000007038bda,17,2023-12-07,46,12
5f26ccba000000000100a41e,666a5eaa000000001c0357f9,12,06-13,72,105
5e9a794c0000000001006165,6636428c000000001e0255c3,14,2024-05-04,117,35
6118fda0000000002002f129,657e8c64000000003801c4a9,16,2023-12-17,401,41
585fad3b6a6a6904516d5795,659fc7e9000000001a0018e3,10,01-11,48,11
5caa38950000000017011f30,6478ac7d000000002701367f,6,2023-06-03,10,10
5f26ccba000000000100a41e,656d932f000000000902760a,0,2023-12-04,35,45
5a844b14e8ac2b3e8d8a244a,659e81f70000000013034be9,6,2024-01-10,118,27
5a844b14e8ac2b3e8d8a244a,659e81f70000000013034be9,6,2024-01-10,118,27
5b213b88e8ac2b7fb64ab930,662c59ff000000001c00719a,17,04-27,10,10
5b213b88e8ac2b7fb64ab930,662c59ff000000001c00719a,17,04-27,35,11
5e5a82140000000001002551,655a0bed000000003202ef68,17,2023-11-19,441,202
5e5a82140000000001002551,655a0bed000000003202ef68,17,2023-11-19,441,202
5e5a82140000000001002551,655a0bed000000003202ef68,17,2023-11-19,441,202
5e5a82140000000001002551,655a0bed000000003202ef68,17,2023-11-19,10,10
5e9a794c0000000001006165,65b9be58000000000a031647,14,2024-01-31,584,173
620c6fea000000000202187f,6602abae00000000120307c9,6,2024-03-26,10,10
620c6fea000000000202187f,6602abae00000000120307c9,6,2024-03-26,247,126
5c4781500000000011014557,6559eb8f0000000032001822,16,01-10,696,73
62a2bf88000000001b026e10,66603d9a000000001303f8da,2,06-05,91,32
5a99145fe8ac2b34ff04eedb,65ee9879000000000d00f670,9,03-11,240,86
57c44f6582ec39102462d95d,66659d9d000000000e03052a,9,2024-06-10,4,1
5c6b855d000000001203cfb1,658c04ab0000000018028d2e,1,2023-12-27,64,28
5f508e2c0000000001004fbd,650b9f08000000001f035ca6,9,2023-09-22,281,162
5a43b99911be100bd3d91f75,665719ac0000000015010d8a,19,05-29,209,83
63dd0343000000002601175c,66191e2d000000001a01520c,12,04-12,32,3
613f0c7e000000000201fbc9,65a8f3d400000000290295c5,1,01-18,133,17
5c4781500000000011014557,6561ee14000000001701f0da,16,2023-11-25,10,10
5a90ffbb4eacab63db46b5d2,66114d1a000000001a010017,19,2024-04-06,89,12
633719b8000000001901e578,662cecd7000000001c00480a,0,04-27,441,80
5e7658480000000001003b07,6561f42400000000330031d6,8,2023-11-25,1329,55
56f251ba84edcd43cfdf02bd,65f438030000000014005890,2,03-17,108,25
5e11f6f20000000001002527,64bfe980000000000a018e46,7,2023-07-25,10,10
5f508e2c0000000001004fbd,65cb6906000000002d001daf,9,02-13,5846,2754
5f508e2c0000000001004fbd,65cb6906000000002d001daf,9,02-13,1000,1000
5f6f5a59000000000101ea55,6601441a00000000140040c5,4,03-25,208,71
5c4781500000000011014557,655caaff000000001701e0b8,16,2023-11-21,1881,195
59c45f1651783a6ea41a9e63,655c2758000000001b03756b,3,2023-11-21,887,212
5b13bef4e8ac2b533d8abc6c,66586b3c000000001401ae3f,2,06-01,97,28
5806112c6a6a6922b55766cf,655ae4150000000032030894,1,2023-11-20,181,64
5806112c6a6a6922b55766cf,659684d700000000120031e7,10,2024-01-04,225,75
633719b8000000001901e578,660e9779000000001b00d744,0,04-04,1000,10
5806112c6a6a6922b55766cf,664c8e270000000015008b0f,7,2024-05-21,427,189
5806112c6a6a6922b55766cf,664c8e270000000015008b0f,7,2024-05-21,10,10
5c6b855d000000001203cfb1,65f0569f000000001203f9f9,17,03-12,54,14
5e9a794c0000000001006165,652bd0fe000000001d016e4b,14,2023-10-15,10,10
5dcb567a000000000100b53a,6668ae92000000001d01552b,18,06-12,716,95
5a99145fe8ac2b34ff04eedb,65c497c10000000008022c02,9,02-08,289,144
5f508e2c0000000001004fbd,6588f3c5000000001502d00e,9,2023-12-25,3088,1584
5806112c6a6a6922b55766cf,64d9f28c000000000c037764,10,2023-08-14,854,436
623d30e80000000021022a71,647d593a000000001300ec41,4,2023-06-05,134,47
5ba5164dabaa330001343d3d,64a1a86d0000000013006186,6,2023-07-03,497,25
5baedd8fb8fd7300010c9089,6576ddea00000000340340c2,1,2023-12-11,611,371
589abaad5e87e707ae22ede1,656e9b34000000003c0128c3,6,2023-12-05,17157,2412
62a2bf88000000001b026e10,66496ef3000000000c01b31a,19,05-19,67,29
5e7658480000000001003b07,661e63b600000000030229ec,8,04-16,7587,417
633719b8000000001901e578,64b685b80000000016027685,18,2023-07-18,107,37
5c8619ef000000001200ce8b,66128cdb000000001b013273,13,2024-04-07,3506,825
5c8619ef000000001200ce8b,66128cdb000000001b013273,13,2024-04-07,3505,825
5a43b99911be100bd3d91f75,6655d3d0000000001303f26c,12,05-28,10,10
6118fda0000000002002f129,660e174c000000001a00cd87,16,04-04,1218,148
5f508e2c0000000001004fbd,655044ab000000003103efb2,9,2023-11-12,208,99
5e9a794c0000000001006165,663796aa000000001e020414,14,2024-05-05,1347,632
5806112c6a6a6922b55766cf,65704d4b0000000006028f58,10,2023-12-06,265,120
62a2bf88000000001b026e10,658f8a3f0000000012006b4c,2,2023-12-30,32,10
625103ab0000000021024b6e,653d0704000000002202c9df,15,2023-10-28,10483,859
5a5c963ee8ac2b17d7bee4ba,6524ec69000000002000167a,13,2023-10-10,592,107
62a2bf88000000001b026e10,66175b49000000000401b07f,2,04-11,440,153
606dae630000000001005ee7,664c3bb5000000001401bff4,7,05-21,162,58
5e9a794c0000000001006165,664f19d6000000000c01ae08,14,2024-05-23,579,221
57c44f6582ec39102462d95d,6669a34e000000000600631c,6,2024-06-13,3,1
5ec499e00000000001003861,65a22242000000001a029285,12,01-13,3,5
5806112c6a6a6922b55766cf,65704d4b0000000006028f58,1,2023-12-06,265,120
5ec499e00000000001003861,66078c48000000001a016b53,12,03-30,2,5
5e7658480000000001003b07,65098f070000000015008f7e,8,2023-09-20,273,15
5f26ccba000000000100a41e,65a7451700000000280256bb,5,01-17,39,41
52fa842db4c4d608959feb9f,665b6f20000000001303dc06,18,06-04,595,149
52fa842db4c4d608959feb9f,665b6f20000000001303dc06,18,06-04,596,149
5b13bef4e8ac2b533d8abc6c,6650771e000000001401a96e,7,05-24,28,10
6118fda0000000002002f129,65ffa139000000001203d1c7,16,03-24,1569,229
5dcf780900000000010042ef,661bb504000000001a00f8be,18,04-14,262,54
56988e76e4251d292cb98068,66630256000000001303e571,7,06-07,126,55
599254975e87e71a3c28178b,65030ba4000000001e03d40d,1,2023-09-14,656,230
6118fda0000000002002f129,65fd297e0000000012022082,16,03-22,37076,4832
633719b8000000001901e578,6492d6820000000013008c9c,0,2023-06-21,65,25
5e9a794c0000000001006165,65362de9000000002202d7db,14,2023-10-23,99,37
60a626400000000001006e8f,64a3f299000000003102f516,11,2023-07-04,1468,254
623d30e80000000021022a71,652cb432000000001e00d6be,10,2023-10-16,115,27
5adb2cd411be10440df6082b,6581949900000000060214b2,19,2023-12-19,10,10
5e9a794c0000000001006165,65b26c510000000011012795,14,2024-01-25,2867,850
5c6b855d000000001203cfb1,65b39141000000002c034648,1,01-26,123,40
5e5a82140000000001002551,65327dde000000002303b713,17,2023-10-21,564,238
5e5a82140000000001002551,65327dde000000002303b713,17,2023-10-21,564,238
5e5a82140000000001002551,65327dde000000002303b713,17,2023-10-21,10,10
5e5a82140000000001002551,65327dde000000002303b713,17,2023-10-21,10,10
613f0c7e000000000201fbc9,65a4dea6000000001e007876,18,01-15,306,16
5a0b08434eacab5774bde2a0,65f6be1c000000001203d8b0,19,03-17,23,11
5f26ccba000000000100a41e,64dc8a4c000000000103d45d,12,2023-08-16,81,110
5e9a794c0000000001006165,65b082a3000000001100468d,14,2024-01-24,300,97
5b1784e14eacab745ed575d1,647dc390000000001203cf4d,6,2023-06-05,321,71
59c45f1651783a6ea41a9e63,65713e0d000000001600685d,3,2023-12-07,10,10
62a2bf88000000001b026e10,66384950000000001e01cd8b,2,05-06,175,79
5e9a794c0000000001006165,663861f5000000001e02c466,14,2024-05-06,393,115
59c45f1651783a6ea41a9e63,661b5114000000001a016eb6,3,04-14,558,290
623d30e80000000021022a71,6629d58e000000000401a0ac,1,2024-04-25,67,27
59c45f1651783a6ea41a9e63,66122138000000001a00dc40,3,04-07,129,36
589abaad5e87e707ae22ede1,64a15961000000001301137d,6,2023-07-02,788,84
5bff629951783a4c04d3cb3a,662c4c9d0000000003022737,1,2024-04-27,753,99
5e22c3c400000000010035cd,661cac52000000001c008e5c,9,04-16,2396,239
5e22c3c400000000010035cd,661cac52000000001c008e5c,9,04-16,2393,239
5b7a55d4c2dad70001361f80,662b800500000000030200dc,6,04-26,4971,392
5a43b99911be100bd3d91f75,6665aae1000000000f00de54,19,06-12,670,299
5a43b99911be100bd3d91f75,6665aae1000000000f00de54,19,06-12,766,336
5a43b99911be100bd3d91f75,6665aae1000000000f00de54,19,06-12,10,10
5b7a55d4c2dad70001361f80,665d5b8300000000150113f8,6,06-03,1518,136
599254975e87e71a3c28178b,660bfa9b000000001a00e837,1,04-02,629,278
5caa38950000000017011f30,6518df83000000001a023e69,18,2023-10-01,148,10
5e9a794c0000000001006165,6636428c000000001e0255c3,14,2024-05-04,117,35
5b13bef4e8ac2b533d8abc6c,6636234f000000001e0300c8,9,05-04,90,45
60a626400000000001006e8f,64a3f299000000003102f516,11,2023-07-04,1468,254
5d74d75f0000000001005a3d,653fa28d0000000020003b9d,4,2023-10-30,2010,242
5f26ccba000000000100a41e,661c8b95000000001b012728,5,04-15,148,248
625103ab0000000021024b6e,65d1f57c000000000b015863,19,02-18,3148,256
5a0b08434eacab5774bde2a0,664d3cbe00000000160100d9,19,05-23,88,48
5c8619ef000000001200ce8b,65a13a750000000012007c86,4,2024-01-12,411,110
63dd0343000000002601175c,65ddbffa000000000702674f,6,02-27,254,94
5a90ffbb4eacab63db46b5d2,665729910000000005006bd2,18,2024-05-29,92,19
585fad3b6a6a6904516d5795,6589a2cb000000001d01558a,12,2023-12-25,142,77
59ed82fde8ac2b64a2dd3099,66433d94000000001e02d1de,7,05-14,1830,600
60a626400000000001006e8f,6486bb990000000013011d89,11,2023-06-12,2650,445
5a90ffbb4eacab63db46b5d2,66695122000000000d00da38,6,2024-06-12,30,2
5a844b14e8ac2b3e8d8a244a,661fb45e000000000d0317f5,6,2024-04-17,659,254
5a844b14e8ac2b3e8d8a244a,661fb45e000000000d0317f5,6,2024-04-17,659,254
625103ab0000000021024b6e,64ba6129000000000103d36d,4,2023-07-21,5622,966
5a9887714eacab7ea50aaed3,6646de8600000000150111c4,18,2024-05-17,107,26
5b33b9d36b58b7503db3f42a,65e08ae200000000030312f9,9,02-29,154,35
5c8619ef000000001200ce8b,66055e700000000012037596,4,2024-03-28,1000,10
5c8619ef000000001200ce8b,66055e700000000012037596,4,2024-03-28,3289,982
5f76605c000000000100903d,6660537d000000000f00e413,19,06-05,64,32
5e525058000000000100363d,65b4fd0f0000000010038558,18,01-27,1000,1000
5f508e2c0000000001004fbd,65e07ecf00000000040032bd,1,02-29,624,241
585fad3b6a6a6904516d5795,65e99e4a0000000001029e93,13,03-07,121,37
5a445d1bdb2e602baaf82ac6,659bd32c000000001102cf1f,17,01-08,1953,555
5b7a55d4c2dad70001361f80,66573302000000000f00fc18,6,05-29,212,23
583ad5e182ec391d786dc0ae,65b4f9a6000000001100c982,5,01-27,189,57
5e11f6f20000000001002527,66659b77000000000f00f07e,13,06-09,417,105
5a10e811e8ac2b25d5d29951,652e45ff000000001e029789,8,2023-10-17,10,10
5ec499e00000000001003861,664e9141000000001601078c,12,05-23,15,12
5ec499e00000000001003861,664e9141000000001601078c,12,05-23,15,12
589abaad5e87e707ae22ede1,64c78f47000000000c036ffe,9,2023-07-31,1599,257
5c4781500000000011014557,665881a90000000005005b62,16,05-30,608,61
5c4781500000000011014557,665881a90000000005005b62,16,05-30,608,61
5c8619ef000000001200ce8b,6645f6d7000000001e024da5,13,2024-05-16,457,113
5c8619ef000000001200ce8b,6645f6d7000000001e024da5,13,2024-05-16,457,113
5a0b08434eacab5774bde2a0,65e9a43c0000000004000e3f,18,03-13,58,25
5a43b99911be100bd3d91f75,66448456000000001e027219,2,05-15,384,112
59c45f1651783a6ea41a9e63,650061d7000000001d017e52,3,2023-09-12,428,221
5e9a794c0000000001006165,64bd2ca9000000000b028a4e,14,2023-07-23,27,4
60a626400000000001006e8f,6486bb990000000013011d89,11,2023-06-12,2650,445
59c45f1651783a6ea41a9e63,66175d37000000001a0111b4,0,04-22,1642,460
62a2bf88000000001b026e10,65ced226000000000b023c7e,2,02-16,552,216
5a844b14e8ac2b3e8d8a244a,65fd521a0000000014004608,7,2024-03-22,149,59
5a844b14e8ac2b3e8d8a244a,65fd521a0000000014004608,7,2024-03-22,149,59
5a64c0eb11be1073e8af1783,66659cd700000000150126ce,13,2024-06-09,479,145
5a0b08434eacab5774bde2a0,6644b4bf000000001e03b3e6,2,05-15,23,8
5f4b7bc800000000010038e3,6545f269000000001e023356,0,2023-11-04,10,8
5f4b7bc800000000010038e3,6545f269000000001e023356,0,2023-11-04,52,8
5e9a794c0000000001006165,66572c410000000015009170,14,2024-05-29,121,29
5baedd8fb8fd7300010c9089,64abdf19000000002f02a64f,7,2023-07-24,309,181
5a90ffbb4eacab63db46b5d2,66558a910000000016010f5d,19,2024-05-28,78,21
5eb786fd00000000010069ac,662dcc86000000000401b8a3,0,04-28,93,13
5c12024e51783a1d10e9346b,65b64f6c000000000a031223,9,2024-01-29,1000,1000
589abaad5e87e707ae22ede1,65eaf2a20000000003035c93,6,03-08,9921,706
5a844b14e8ac2b3e8d8a244a,65d33e7c000000000b00c45d,18,2024-02-19,325,138
5a844b14e8ac2b3e8d8a244a,65d33e7c000000000b00c45d,18,2024-02-19,325,138
5c4781500000000011014557,663f64d2000000001e030eec,16,05-11,316,34
5c4781500000000011014557,663f64d2000000001e030eec,16,05-11,317,34
5cd5729b00000000170251ef,6645ffef000000001e039817,2,05-16,228,90
5c4781500000000011014557,66632835000000000d00efa4,16,06-12,459,39
5c4781500000000011014557,665c45050000000016013f7c,16,06-02,616,62
5c4781500000000011014557,665c45050000000016013f7c,16,06-02,622,62
5e9a794c0000000001006165,65a11cd0000000001000f4e7,14,2024-01-12,6818,1845
599028345e87e72a289d8ea4,66224c3c000000001c0066dc,18,04-19,2397,845
5a8b095e4eacab74677f1da7,6649a0400000000005004a0f,6,05-19,271,20
613f0c7e000000000201fbc9,6544d0c1000000001f037bd5,18,2023-11-03,101,20
5a99145fe8ac2b34ff04eedb,659e96940000000015000b71,10,01-10,470,175
5ec499e00000000001003861,65a67344000000002b011314,12,01-16,10,8
5e9a794c0000000001006165,65ff9b6e0000000013027b17,14,2024-03-24,549,180
5b213b88e8ac2b7fb64ab930,65ab28b20000000011008b32,18,01-20,49,17
5a844b14e8ac2b3e8d8a244a,64eaf2c6000000001201f407,6,2023-08-27,100,28
62a2bf88000000001b026e10,65f7b00c0000000012030f62,2,03-18,95,31
5f14169e000000000101c5a1,665efdca000000000c019545,0,06-04,156,59
5c8619ef000000001200ce8b,65a13a750000000012007c86,4,2024-01-12,411,110
5ec499e00000000001003861,657d56e30000000038035d26,12,2023-12-16,7,6
625103ab0000000021024b6e,6602469e00000000120308f8,19,03-26,2276,192
6242970b0000000021023f22,666560c000000000060075ad,18,06-09,125,19
56f251ba84edcd43cfdf02bd,6621106b000000000d030e57,10,04-18,121,39
5b1aa53e4eacab6e3a1ae55e,65882c29000000000901a04a,6,2023-12-24,60,0
5a0b08434eacab5774bde2a0,664c70b70000000016013762,6,05-23,490,232
633719b8000000001901e578,64a93f59000000002f0284fc,4,2023-07-08,1000,10
5a64c0eb11be1073e8af1783,6645d3f6000000001e02f53f,4,2024-05-16,972,181
5e11f6f20000000001002527,66041a4d0000000014006b53,18,03-27,391,170
5e0ca3d0000000000100b898,6661a6f6000000000d00d5e7,19,06-07,132,56
5a0b08434eacab5774bde2a0,65cf5ef500000000070277b4,2,02-17,38,21
5e9a794c0000000001006165,6623b2c9000000001c009c2c,14,2024-04-20,1746,574
5f76605c000000000100903d,6640b00a000000001e0263e7,6,05-12,1500,693
5a90ffbb4eacab63db46b5d2,662cc05500000000040197a7,18,2024-04-27,1000,10
5484f7bed6e4a928195420ec,662ca49c000000000d030346,8,04-27,640,56
585f34c65e87e77762b68116,6558b92f000000001701c71d,10,2023-11-18,117,74
5e9a794c0000000001006165,65b0f1de0000000011010f28,14,2024-01-24,10222,3301
5f26ccba000000000100a41e,66655f81000000001303ead9,5,06-09,128,186
5e11f6f20000000001002527,64e7576e000000000301f42a,7,2023-08-24,63,26
5b1784e14eacab745ed575d1,649eb9f80000000012030f66,9,2023-07-11,299,50
5aedf60611be1071669005ea,664049d4000000001e03adca,17,05-12,10,3
5b7a55d4c2dad70001361f80,663dd1ea000000001e02e524,6,05-10,10,10
5c12024e51783a1d10e9346b,66113574000000001b00a3b4,4,2024-04-06,452,50
5e9a794c0000000001006165,64b94d61000000001201dbce,13,2023-07-20,1000,10
585f34c65e87e77762b68116,64bd0143000000000c034b27,18,2023-07-24,57,15
585fad3b6a6a6904516d5795,6651bd4f000000001401a01d,6,05-25,95,39
620c6fea000000000202187f,664730f8000000001501288f,7,2024-05-17,247,140
620c6fea000000000202187f,664730f8000000001501288f,7,2024-05-17,247,140
6118fda0000000002002f129,657e8c64000000003801c4a9,16,2023-12-17,401,41
5806112c6a6a6922b55766cf,653a5c3400000000250234df,10,2023-10-26,261,115
5eb786fd00000000010069ac,666129c00000000006005c00,15,06-06,49,11
5eb786fd00000000010069ac,666129c00000000006005c00,15,06-06,10,10
5a0b08434eacab5774bde2a0,65af88dc000000002c034b31,19,01-24,222,69
56f251ba84edcd43cfdf02bd,656222fd00000000330033cc,1,2023-11-26,2016,848
57c44f6582ec39102462d95d,666595d80000000006006d09,9,2024-06-10,2,3
5e22c3c400000000010035cd,65b627c7000000001100a948,18,01-28,3940,272
5e22c3c400000000010035cd,65b627c7000000001100a948,18,01-28,3937,272
5dcf780900000000010042ef,6638e047000000001e03a2c7,6,05-06,458,128
60a626400000000001006e8f,6484722d00000000270286ab,11,2023-06-10,1000,10
5b77d7c4b1a98100018bf34c,6662ef60000000001303d8b4,18,06-07,1155,357
5f508e2c0000000001004fbd,6587a385000000003a00bd23,9,2023-12-28,526,315
585fad3b6a6a6904516d5795,6620f0ab0000000001032da1,18,04-18,167,29
5d74d75f0000000001005a3d,651f110f000000001d017732,18,2023-10-06,264,24
5b2cf0bce8ac2b53c75376dd,6655d08c000000001303ce1e,4,05-28,48,18
62a2bf88000000001b026e10,65b7165c0000000011001c60,2,01-29,307,105
5a99145fe8ac2b34ff04eedb,664359e2000000001e036951,18,05-14,275,40
6118fda0000000002002f129,665d2f7100000000160136fa,16,06-03,1506,199
6118fda0000000002002f129,665d2f7100000000160136fa,16,06-03,1506,199
5a43b99911be100bd3d91f75,6666f769000000000f00ed16,19,06-10,225,99
5a43b99911be100bd3d91f75,6666f769000000000f00ed16,19,06-10,251,114
5a43b99911be100bd3d91f75,6666f769000000000f00ed16,19,06-10,251,114
5a5c963ee8ac2b17d7bee4ba,649810740000000013005f30,4,04-18,165383,36355
5806112c6a6a6922b55766cf,6607e1f5000000001b00802d,10,2024-03-30,242,109
5806112c6a6a6922b55766cf,6607e1f5000000001b00802d,10,2024-03-30,10,10
606dae630000000001005ee7,65112cf9000000001d01432e,7,2023-09-25,568,173
623d30e80000000021022a71,66306d9b000000001e031269,2,2024-04-30,873,422
61a11e3b0000000010007341,66587bbe00000000150126c9,6,05-30,272,64
5e5a82140000000001002551,660ab167000000001b010b56,9,04-01,2002,718
5e5a82140000000001002551,660ab167000000001b010b56,9,04-01,2002,718
5e5a82140000000001002551,660ab167000000001b010b56,9,04-01,2002,718
5e5a82140000000001002551,660ab167000000001b010b56,9,04-01,2003,718
60e91c90000000000100550c,658ae0db0000000012003234,0,2023-12-26,309,81
62a2bf88000000001b026e10,65a351240000000011018124,2,01-14,216,79
5e9a794c0000000001006165,663daccf000000001e01a294,14,2024-05-10,1292,318
5c4781500000000011014557,654cd3e100000000320053e2,16,2023-11-09,9481,1441
5806112c6a6a6922b55766cf,6631069d000000001e01f028,10,2024-04-30,582,177
5806112c6a6a6922b55766cf,6631069d000000001e01f028,10,2024-04-30,10,10
5f6f5a59000000000101ea55,66377ee5000000001e01bcb0,4,05-05,165,36
6118fda0000000002002f129,65b49d8e000000002c03450d,16,01-27,653,83
61a11e3b0000000010007341,664def7f0000000015012d2d,9,05-22,10,10
5a43b99911be100bd3d91f75,66424b5f000000001e0189d2,2,05-14,423,176
5e9a794c0000000001006165,65d2c705000000000b01921d,14,2024-02-19,3364,1198
5e9a794c0000000001006165,660ab29b000000001b00f00f,14,2024-04-01,409,124
5e5a82140000000001002551,66290012000000001c008803,17,04-24,4262,1841
5e5a82140000000001002551,66290012000000001c008803,17,04-24,4265,1841
5e5a82140000000001002551,66290012000000001c008803,17,04-24,4267,1840
5e5a82140000000001002551,66290012000000001c008803,17,04-24,4268,1840
5c4781500000000011014557,65a91ab2000000002b017bc6,16,01-18,2636,368
60a626400000000001006e8f,65fe8a850000000012034709,11,03-23,1000,10
5d74d75f0000000001005a3d,64e5b059000000000800e66e,9,2023-08-23,322,35
5e5a82140000000001002551,6582f047000000000901c48e,17,2023-12-20,354,166
5e5a82140000000001002551,6582f047000000000901c48e,17,2023-12-20,354,166
5e5a82140000000001002551,6582f047000000000901c48e,17,2023-12-20,354,166
56988e76e4251d292cb98068,664b0997000000001303ec6a,7,05-20,1323,701
5ba5164dabaa330001343d3d,65c61283000000001100f237,19,2024-02-09,1934,90
5f26ccba000000000100a41e,6662c290000000000f00e2e6,12,06-07,362,580
5806112c6a6a6922b55766cf,6533c351000000002303a239,5,2023-10-21,147,52
5a43b99911be100bd3d91f75,66424b5f000000001e0189d2,2,05-14,423,176
5b082e924eacab7802527d24,651cfa79000000002301bfb3,11,2023-10-04,485,62
5a10e811e8ac2b25d5d29951,65effbf6000000000d00c68b,8,03-12,506,77
5f4b7bc800000000010038e3,6495170b000000001303ff1b,17,2023-06-23,258,60
5f76605c000000000100903d,65be2a5a000000001100db92,19,02-03,94,34
5bff629951783a4c04d3cb3a,6642c940000000001e01efea,1,2024-05-14,227,87
56f251ba84edcd43cfdf02bd,663b6777000000001e02d503,7,05-08,169,78
60e91c90000000000100550c,658cdc85000000001200a176,15,2023-12-28,10,10
59c45f1651783a6ea41a9e63,656d4fb8000000003a00f38a,12,2023-12-04,10,10
5e5a82140000000001002551,657d9e770000000009027e69,17,2023-12-17,500,198
5e5a82140000000001002551,657d9e770000000009027e69,17,2023-12-17,500,198
5e5a82140000000001002551,657d9e770000000009027e69,17,2023-12-17,500,198
5caa38950000000017011f30,659a49ff000000001000edb0,17,01-07,10,6
60e91c90000000000100550c,65ce1e2d000000000b00ed79,5,02-15,249,70
5ec499e00000000001003861,65df05460000000004001bee,12,02-28,5,13
5f508e2c0000000001004fbd,665b0fab000000000500524d,10,06-01,868,320
5f508e2c0000000001004fbd,665b0fab000000000500524d,10,06-01,872,324
5f508e2c0000000001004fbd,665b0fab000000000500524d,10,06-01,10,10
5c8619ef000000001200ce8b,65eb05a3000000000b02272f,4,2024-03-08,314,72
5ec499e00000000001003861,654f10a7000000001100d0eb,12,2023-11-11,9,13
60a626400000000001006e8f,65d83201000000000b023ff2,11,02-23,11742,1887
5a64c0eb11be1073e8af1783,65b8c0e3000000000c00417b,13,2024-01-30,1000,10
52fa842db4c4d608959feb9f,6646cc83000000001303f9c1,9,05-17,888,281
5806112c6a6a6922b55766cf,664f5a8d000000000f00de63,10,2024-05-23,448,122
5806112c6a6a6922b55766cf,664f5a8d000000000f00de63,10,2024-05-23,448,121
5adb2cd411be10440df6082b,64f02087000000001f005497,2,2023-08-31,10,10
5e9a794c0000000001006165,65ab3e79000000001100ff8a,14,2024-01-20,460,129
5a0b08434eacab5774bde2a0,65deece50000000004001165,4,03-01,39,14
5b1aa53e4eacab6e3a1ae55e,64face05000000001f007e7a,17,2023-09-09,85,6
585fad3b6a6a6904516d5795,66447fd1000000001e034ad9,4,05-15,146,53
5a90ffbb4eacab63db46b5d2,663b4aae000000001e03357c,4,2024-05-08,203,29
5ab72bce4eacab377a2bc2b1,66517e46000000001601230c,9,05-25,379,197
60cc909f000000002002bd9f,655feb980000000032036f24,15,2023-11-24,188,103
5b7a55d4c2dad70001361f80,65d31a15000000000b015e46,6,02-19,3407,489
620c6fea000000000202187f,652ca2ca000000001e022560,2,2023-10-16,187,121
5b7a55d4c2dad70001361f80,66178387000000000401bff2,6,04-11,788,119
5f6f5a59000000000101ea55,65d7182e000000000b01442a,2,02-22,461,85
585fad3b6a6a6904516d5795,665329c000000000050050d2,18,05-26,183,73
62a2bf88000000001b026e10,65b4742f00000000110048c6,7,01-27,641,244
5baedd8fb8fd7300010c9089,65f02e71000000000d00f316,7,03-12,952,593
5b34a5b3e8ac2b4fd24c16fc,65863178000000003403ecf2,6,2023-12-23,36,5
5b34a5b3e8ac2b4fd24c16fc,65f9728a0000000012020d31,6,03-19,10,10
63b587c90000000026005571,666430020000000006006d3e,2,06-08,10,10
5e9a794c0000000001006165,65d56e82000000000b01ad68,14,2024-02-21,1000,10
62a2bf88000000001b026e10,66603d9a000000001303f8da,4,06-05,91,32
57c44f6582ec39102462d95d,666994fb0000000006007478,9,2024-06-13,24,13
620c6fea000000000202187f,65bb3e28000000000103049f,2,2024-02-10,446,274
586675b150c4b470a358f130,66372eff000000001e03780e,1,2024-05-05,127,19
586675b150c4b470a358f130,663c6e76000000001e0358c1,10,2024-05-09,205,52
5f508e2c0000000001004fbd,652a8a37000000001f03df34,9,2023-10-14,308,186
5f508e2c0000000001004fbd,652a8a37000000001f03df34,9,2023-10-14,308,186
5ec499e00000000001003861,65d98d7a000000000102902d,12,02-24,582,651
633719b8000000001901e578,654e0aa50000000032034b7b,0,2023-11-10,1000,10
583ad5e182ec391d786dc0ae,66379b95000000001e01cc77,9,05-05,1769,750
583ad5e182ec391d786dc0ae,66379b95000000001e01cc77,9,05-05,1769,750
5806112c6a6a6922b55766cf,65a51fa90000000012008f99,13,2024-01-15,425,227
633719b8000000001901e578,64830697000000000800e688,0,2023-06-09,124,41
5ba5164dabaa330001343d3d,65583de9000000003300a4ef,3,2023-11-18,1563,148
