poster_id,post_id,nums_category_img,post_date,post_like,post_collect,count,total,proportion
5e5a82140000000001002551,6644994a000000001e0211c1,3,05-15,1000,10,47.0,1487.0,0.0316072629455279
5e5a82140000000001002551,6644994a000000001e0211c1,3,05-15,2493,881,47.0,1487.0,0.0316072629455279
5e5a82140000000001002551,6644994a000000001e0211c1,3,05-15,2494,881,47.0,1487.0,0.0316072629455279
583ad5e182ec391d786dc0ae,65e4476a000000000b0183c0,9,03-13,1553,655,475.0,8672.0,0.0547739852398524
583ad5e182ec391d786dc0ae,65e4476a000000000b0183c0,9,03-13,1553,655,475.0,8672.0,0.0547739852398524
5b7a55d4c2dad70001361f80,65ae3c7000000000110023a6,4,01-22,2044,651,384.0,4745.0,0.0809272918861959
5c8040bf0000000010036624,66472379000000001303e6ad,18,05-17,1350,312,64.0,1487.0,0.0430396772024209
5c8619ef000000001200ce8b,664de1a7000000000c01b7bb,4,05-22,973,309,103.0,1487.0,0.0692669804976462
5c8619ef000000001200ce8b,664de1a7000000000c01b7bb,4,05-22,972,309,103.0,1487.0,0.0692669804976462
5f26ccba000000000100a41e,6509598d0000000013037f3a,12,09-19,66,85,188.0,3023.0,0.0621898776050281
60a626400000000001006e8f,6485a906000000001301019f,11,06-11,1万,1000,119.0,1662.0,0.0716004813477737
5baedd8fb8fd7300010c9089,648303b80000000014025a37,7,06-09,229,164,84.0,1662.0,0.0505415162454873
620c6fea000000000202187f,65166582000000001a01724d,9,09-29,617,457,297.0,3023.0,0.0982467747270923
6118fda0000000002002f129,65ddb9850000000007004b2e,16,02-27,2847,471,173.0,5853.0,0.0295574918845036
60a626400000000001006e8f,64a4eb21000000001c01906f,8,07-05,657,95,84.0,1905.0,0.0440944881889763
5a0b08434eacab5774bde2a0,6641d5ce000000001e03434f,19,05-15,31,17,85.0,1487.0,0.0571620712844653
5806112c6a6a6922b55766cf,661d1e17000000001c00ad77,12,04-15,696,303,127.0,3936.0,0.0322662601626016
5806112c6a6a6922b55766cf,661d1e17000000001c00ad77,12,04-15,10,10,127.0,3936.0,0.0322662601626016
5a64c0eb11be1073e8af1783,65ba1d95000000001100ccbb,13,01-31,1202,301,175.0,4745.0,0.0368809272918862
5b213b88e8ac2b7fb64ab930,65e6e1e9000000000b00eaa7,17,03-05,371,98,487.0,8672.0,0.0561577490774907
60a626400000000001006e8f,64b52f2b00000000350098f4,11,07-17,1000,10,89.0,1905.0,0.0467191601049868
5b213b88e8ac2b7fb64ab930,65fffddc000000001203007b,17,03-24,1010,399,487.0,8672.0,0.0561577490774907
5f6f5a59000000000101ea55,6634ceae000000001e023aea,4,05-04,10,10,103.0,1487.0,0.0692669804976462
585f34c65e87e77762b68116,64bd0143000000000c034b27,19,07-24,57,15,113.0,1905.0,0.0593175853018372
6118fda0000000002002f129,6645c2ff000000001e035618,16,05-16,1938,321,19.0,1487.0,0.0127774041694687
585fad3b6a6a6904516d5795,65f7e251000000001203fe75,7,03-18,10,10,405.0,8672.0,0.0467020295202952
63dd0343000000002601175c,65faa573000000000d00dcde,9,03-20,83,20,475.0,8672.0,0.0547739852398524
5e0ca3d0000000000100b898,6665a82f000000000e031d57,12,06-10,1020,405,86.0,1662.0,0.0517448856799037
5c12024e51783a1d10e9346b,65bb8412000000000c007805,4,02-01,748,164,537.0,5853.0,0.0917478216299333
5f508e2c0000000001004fbd,665daf1b0000000014019519,9,06-03,466,216,95.0,1662.0,0.0571600481347773
5f508e2c0000000001004fbd,665daf1b0000000014019519,9,06-03,469,217,95.0,1662.0,0.0571600481347773
5b77d7c4b1a98100018bf34c,665c66160000000015013c7a,4,06-02,476,144,114.0,1662.0,0.0685920577617328
60e91c90000000000100550c,662e508700000000030202b9,5,04-28,249,63,102.0,3936.0,0.0259146341463414
61a11e3b0000000010007341,6638d62d000000001e02f284,18,05-06,98,26,64.0,1487.0,0.0430396772024209
5eb786fd00000000010069ac,65c8b26d000000002d00005b,0,02-11,179,42,329.0,5853.0,0.0562104903468306
5b33b9d36b58b7503db3f42a,6627b584000000001c004fab,3,04-23,230,17,146.0,3936.0,0.0370934959349593
5ec499e00000000001003861,65aa512d000000002c03ed88,12,01-19,2,4,167.0,4745.0,0.0351949420442571
5c8619ef000000001200ce8b,6592b7c5000000001101991a,4,01-01,218,50,384.0,4745.0,0.0809272918861959
5806112c6a6a6922b55766cf,64d0e8aa000000001700ecef,13,08-07,196,127,62.0,2513.0,0.0246717071229606
620c6fea000000000202187f,64bd13f400000000100325f0,19,07-23,10,10,113.0,1905.0,0.0593175853018372
5f26ccba000000000100a41e,66696060000000001d01935c,4,06-12,10,10,114.0,1662.0,0.0685920577617328
5806112c6a6a6922b55766cf,649ab8ad000000001300df96,10,06-27,116,70,131.0,1662.0,0.0788206979542719
5c8619ef000000001200ce8b,666057b4000000000c0191fd,4,06-05,214,62,114.0,1662.0,0.0685920577617328
5e5a82140000000001002551,6602c04d0000000014007867,19,03-26,1000,1000,502.0,8672.0,0.0578874538745387
5e5a82140000000001002551,6602c04d0000000014007867,19,03-26,3685,1811,502.0,8672.0,0.0578874538745387
5e5a82140000000001002551,6602c04d0000000014007867,19,03-26,3685,1811,502.0,8672.0,0.0578874538745387
620c6fea000000000202187f,64f31080000000001e022b26,19,09-02,158,78,163.0,3023.0,0.0539199470724445
620c6fea000000000202187f,64f31080000000001e022b26,19,09-02,158,78,163.0,3023.0,0.0539199470724445
5af708c46b58b762b233036e,6640b9ac000000001e037913,18,05-13,10,10,64.0,1487.0,0.0430396772024209
5af708c46b58b762b233036e,6640b9ac000000001e037913,18,05-13,276,97,64.0,1487.0,0.0430396772024209
5dcf780900000000010042ef,663221b4000000001e03b399,6,05-01,313,72,47.0,1487.0,0.0316072629455279
585f34c65e87e77762b68116,65100fa5000000001f03a432,1,09-24,209,120,282.0,3023.0,0.0932848164075421
5c8619ef000000001200ce8b,65afb8620000000010039dad,4,01-23,435,143,384.0,4745.0,0.0809272918861959
5b213b88e8ac2b7fb64ab930,65d70c42000000000b00eb77,19,02-22,2546,654,286.0,5853.0,0.0488638305142661
6118fda0000000002002f129,666a83cf000000000e03011e,16,06-13,6925,784,34.0,1662.0,0.0204572803850782
6118fda0000000002002f129,666a83cf000000000e03011e,16,06-13,1000,10,34.0,1662.0,0.0204572803850782
61a11e3b0000000010007341,663b78ec000000001e02d8e8,18,05-08,1234,349,64.0,1487.0,0.0430396772024209
62a2bf88000000001b026e10,65f7b00c0000000012030f62,2,03-18,95,31,480.0,8672.0,0.055350553505535
5a0b08434eacab5774bde2a0,665da6fa0000000006004906,7,06-05,40,16,84.0,1662.0,0.0505415162454873
5b34a5b3e8ac2b4fd24c16fc,6615545d000000001a014fbd,6,04-09,127,30,248.0,3936.0,0.0630081300813008
5ec499e00000000001003861,6652fbf4000000000500650e,12,05-26,23,9,55.0,1487.0,0.0369872225958305
5ec499e00000000001003861,6652fbf4000000000500650e,12,05-26,23,9,55.0,1487.0,0.0369872225958305
5f26ccba000000000100a41e,6649c9a4000000001303fb25,5,05-19,10,10,36.0,1487.0,0.0242098184263618
5c8619ef000000001200ce8b,66489b01000000001303eb7f,4,05-18,112,39,103.0,1487.0,0.0692669804976462
5c8619ef000000001200ce8b,66489b01000000001303eb7f,4,05-18,112,39,103.0,1487.0,0.0692669804976462
5dcf780900000000010042ef,661958cd000000001a0129ea,6,04-16,664,174,248.0,3936.0,0.0630081300813008
5e11f6f20000000001002527,66659b77000000000f00f07e,10,06-09,417,105,131.0,1662.0,0.0788206979542719
5e5a82140000000001002551,647f2b520000000013013ef1,3,06-09,10,10,63.0,1662.0,0.0379061371841155
5e5a82140000000001002551,65cf5732000000000b01ad87,17,02-16,530,153,416.0,5853.0,0.0710746625662053
5e5a82140000000001002551,65cf5732000000000b01ad87,17,02-16,530,153,416.0,5853.0,0.0710746625662053
60a626400000000001006e8f,65f151df0000000014007c0b,11,03-13,4985,935,106.0,8672.0,0.0122232472324723
5b1784e14eacab745ed575d1,65bf70cb000000000c0059cd,9,02-04,1916,1065,359.0,5853.0,0.0613360669742012
5f26ccba000000000100a41e,6504272e000000001302ec4b,12,09-15,51,55,188.0,3023.0,0.0621898776050281
5f76605c000000000100903d,66152dfb000000001b01039e,19,04-09,263,96,306.0,3936.0,0.0777439024390243
59c45f1651783a6ea41a9e63,65f42222000000000d00ccca,3,03-15,348,63,372.0,8672.0,0.0428966789667896
5a90ffbb4eacab63db46b5d2,661e56810000000001031998,2,04-16,175,36,255.0,3936.0,0.0647865853658536
60a626400000000001006e8f,659a46da0000000011019144,11,01-07,1889,477,202.0,4745.0,0.0425711275026343
5a0b08434eacab5774bde2a0,65e1a67900000000030364ef,7,03-01,10,10,405.0,8672.0,0.0467020295202952
5a844b14e8ac2b3e8d8a244a,64a807bb000000003102d448,18,07-07,10,10,75.0,1905.0,0.0393700787401574
5a9887714eacab7ea50aaed3,6641ce10000000001e01f40d,15,05-13,71,23,37.0,1487.0,0.0248823133826496
61939ed80000000010007778,6653323d000000001401b00b,1,05-26,211,46,15.0,1487.0,0.0100874243443174
5a0b08434eacab5774bde2a0,65ddb1b6000000000102b6a5,19,03-01,205,38,502.0,8672.0,0.0578874538745387
5b13bef4e8ac2b533d8abc6c,6661a13a000000000e033f93,6,06-06,10,9,61.0,1662.0,0.0367027677496991
633719b8000000001901e578,664b2b75000000000c01a185,4,05-20,10,10,103.0,1487.0,0.0692669804976462
585fad3b6a6a6904516d5795,6592ddc400000000150005eb,15,01-01,10,10,146.0,4745.0,0.0307692307692307
5e5a82140000000001002551,66290012000000001c008803,17,04-24,4262,1841,216.0,3936.0,0.0548780487804878
5e5a82140000000001002551,66290012000000001c008803,17,04-24,4265,1841,216.0,3936.0,0.0548780487804878
5e5a82140000000001002551,66290012000000001c008803,17,04-24,4267,1840,216.0,3936.0,0.0548780487804878
5e5a82140000000001002551,66290012000000001c008803,17,04-24,4268,1840,216.0,3936.0,0.0548780487804878
583ad5e182ec391d786dc0ae,65f4537b0000000012032da3,2,03-15,171,69,480.0,8672.0,0.055350553505535
60e91c90000000000100550c,65d2cc34000000000b018a9b,0,02-19,691,144,329.0,5853.0,0.0562104903468306
6118fda0000000002002f129,65c6e2b6000000002c03d53c,16,02-10,728,90,173.0,5853.0,0.0295574918845036
5b13bef4e8ac2b533d8abc6c,6643521c000000001e034566,5,05-14,52,20,36.0,1487.0,0.0242098184263618
5e22c3c400000000010035cd,65b627c7000000001100a948,6,01-28,3940,272,279.0,4745.0,0.0587987355110642
5e22c3c400000000010035cd,65b627c7000000001100a948,6,01-28,3937,272,279.0,4745.0,0.0587987355110642
5cd5729b00000000170251ef,66389420000000001e033cde,2,05-06,61,17,85.0,1487.0,0.0571620712844653
620c6fea000000000202187f,64c8e07600000000120194af,12,08-01,577,335,122.0,2513.0,0.0485475527258257
5e0ca3d0000000000100b898,6665a82f000000000e031d57,7,06-10,1020,405,84.0,1662.0,0.0505415162454873
5f14169e000000000101c5a1,66376b44000000001e01e35d,12,05-05,684,366,55.0,1487.0,0.0369872225958305
5c8619ef000000001200ce8b,665328c70000000015010854,4,05-26,1000,10,103.0,1487.0,0.0692669804976462
5c8619ef000000001200ce8b,665328c70000000015010854,4,05-26,4017,806,103.0,1487.0,0.0692669804976462
5f26ccba000000000100a41e,665d2f6b000000000c01889c,15,06-03,77,55,48.0,1662.0,0.0288808664259927
59c45f1651783a6ea41a9e63,65a91242000000002a004bd6,3,01-18,1734,1143,160.0,4745.0,0.0337197049525816
5e9a794c0000000001006165,650da17e00000000160333f3,14,09-22,3764,1372,170.0,3023.0,0.0562355276215679
5af708c46b58b762b233036e,65e70b250000000003035f51,18,03-05,402,127,545.0,8672.0,0.0628459409594096
60e91c90000000000100550c,659cacce000000000f01c640,0,01-09,210,37,286.0,4745.0,0.0602739726027397
5f76605c000000000100903d,65afaafc0000000011009e00,4,01-23,1072,467,384.0,4745.0,0.0809272918861959
5e9a794c0000000001006165,659c085f0000000012007be7,14,01-08,4405,1265,204.0,4745.0,0.0429926238145416
5b7a55d4c2dad70001361f80,6658431a000000001303d5dd,6,05-30,1000,10,47.0,1487.0,0.0316072629455279
5b13bef4e8ac2b533d8abc6c,664b44ba0000000014019af4,2,05-25,59,21,85.0,1487.0,0.0571620712844653
583ad5e182ec391d786dc0ae,65e32112000000000b00c4a3,2,03-13,304,120,480.0,8672.0,0.055350553505535
583ad5e182ec391d786dc0ae,65e32112000000000b00c4a3,2,03-13,10,10,480.0,8672.0,0.055350553505535
59d8ab4f20e88f505304db50,6512a2b7000000001f006c4e,6,09-26,10,8,81.0,3023.0,0.0267945749255706
5adb2cd411be10440df6082b,64e4a3ed000000001201d2fd,2,08-22,560,287,100.0,2513.0,0.0397930760047751
5c8619ef000000001200ce8b,65e9ba01000000000b022107,4,03-07,196,60,775.0,8672.0,0.0893680811808118
5e5a82140000000001002551,65e846890000000003032113,17,03-06,133,62,487.0,8672.0,0.0561577490774907
5e5a82140000000001002551,65e846890000000003032113,17,03-06,133,62,487.0,8672.0,0.0561577490774907
5e5a82140000000001002551,65e846890000000003032113,17,03-06,133,62,487.0,8672.0,0.0561577490774907
5f508e2c0000000001004fbd,65e9c0080000000003035dd0,15,03-07,119,68,490.0,8672.0,0.0565036900369003
5f508e2c0000000001004fbd,65e9c0080000000003035dd0,15,03-07,120,69,490.0,8672.0,0.0565036900369003
5f4b7bc800000000010038e3,64f03621000000001e028c54,0,08-31,960,185,101.0,2513.0,0.0401910067648229
6118fda0000000002002f129,66208efe00000000010323c0,16,04-18,1206,137,114.0,3936.0,0.0289634146341463
5a844b14e8ac2b3e8d8a244a,65b7995e0000000002011271,18,01-29,161,47,262.0,4745.0,0.0552160168598524
5a844b14e8ac2b3e8d8a244a,65b7995e0000000002011271,18,01-29,161,47,262.0,4745.0,0.0552160168598524
5f26ccba000000000100a41e,65b24231000000001003844c,5,01-25,81,87,122.0,4745.0,0.0257112750263435
56f251ba84edcd43cfdf02bd,65fba1c10000000012037f36,4,03-21,253,69,775.0,8672.0,0.0893680811808118
5c8619ef000000001200ce8b,65db332e000000000b01893d,4,02-25,2267,575,537.0,5853.0,0.0917478216299333
5a90ffbb4eacab63db46b5d2,66554b1b0000000016010cf6,2,05-28,225,55,85.0,1487.0,0.0571620712844653
5b213b88e8ac2b7fb64ab930,664c00d1000000001500abe9,7,05-21,26,5,90.0,1487.0,0.0605245460659045
5b213b88e8ac2b7fb64ab930,664c00d1000000001500abe9,7,05-21,26,5,90.0,1487.0,0.0605245460659045
5c4781500000000011014557,65d5d432000000000102ab01,4,04-02,578,27,300.0,3936.0,0.0762195121951219
5ec499e00000000001003861,65a7174b000000002b01243e,12,01-17,22,24,167.0,4745.0,0.0351949420442571
5cb955be000000001103677c,65ec5e86000000000b00d046,10,03-09,788,434,440.0,8672.0,0.0507380073800738
583ad5e182ec391d786dc0ae,664b4197000000000f00ce8a,6,05-29,452,81,47.0,1487.0,0.0316072629455279
583ad5e182ec391d786dc0ae,664b4197000000000f00ce8a,6,05-29,452,81,47.0,1487.0,0.0316072629455279
583ad5e182ec391d786dc0ae,664b4197000000000f00ce8a,6,05-29,452,81,47.0,1487.0,0.0316072629455279
5e5a82140000000001002551,65a794130000000028024688,17,01-17,10,10,384.0,4745.0,0.0809272918861959
5e5a82140000000001002551,65a794130000000028024688,17,01-17,300,127,384.0,4745.0,0.0809272918861959
599254975e87e71a3c28178b,64803abf0000000013001340,6,06-20,25,11,61.0,1662.0,0.0367027677496991
585fad3b6a6a6904516d5795,6658a0340000000005004a3e,3,05-31,150,43,47.0,1487.0,0.0316072629455279
5adb2cd411be10440df6082b,6500850a000000001f03433e,2,09-12,641,337,105.0,3023.0,0.0347337082368508
5f6f5a59000000000101ea55,66098045000000001b00e8cc,4,04-01,187,47,300.0,3936.0,0.0762195121951219
60db4d130000000020027fbd,665c66ee000000001500b9e8,9,06-02,263,68,95.0,1662.0,0.0571600481347773
60db4d130000000020027fbd,665c66ee000000001500b9e8,9,06-02,263,68,95.0,1662.0,0.0571600481347773
620c6fea000000000202187f,65b38fb8000000002c03f836,19,01-26,2316,1447,233.0,4745.0,0.049104320337197
5eb786fd00000000010069ac,65d085be000000002d00365a,0,02-17,354,82,329.0,5853.0,0.0562104903468306
63dd0343000000002601175c,661fc882000000000401971a,6,04-17,81,23,248.0,3936.0,0.0630081300813008
5c6b855d000000001203cfb1,650c2598000000001e02abed,18,09-21,301,81,229.0,3023.0,0.0757525636784651
5a99145fe8ac2b34ff04eedb,65eae0a90000000004000c6f,2,03-12,393,88,480.0,8672.0,0.055350553505535
5ec499e00000000001003861,665817ec0000000005007716,12,05-30,12,5,55.0,1487.0,0.0369872225958305
5ec499e00000000001003861,665817ec0000000005007716,12,05-30,12,5,55.0,1487.0,0.0369872225958305
5806112c6a6a6922b55766cf,64b10bf6000000002301f0c2,10,07-14,175,88,107.0,1905.0,0.0561679790026246
5a64c0eb11be1073e8af1783,65bcc2b90000000011005d80,1,02-02,3551,941,230.0,5853.0,0.0392960874765077
5a64c0eb11be1073e8af1783,66659cd700000000150126ce,13,06-09,479,145,76.0,1662.0,0.0457280385078219
62a2bf88000000001b026e10,6627260f000000000d03025e,2,04-23,189,67,255.0,3936.0,0.0647865853658536
5adb2cd411be10440df6082b,64f79df8000000001e03d173,2,09-06,125,61,105.0,3023.0,0.0347337082368508
625103ab0000000021024b6e,64804e70000000001301632c,10,06-07,19743,1969,131.0,1662.0,0.0788206979542719
61a11e3b0000000010007341,6651e5ca000000000f00e9cb,18,05-25,473,121,64.0,1487.0,0.0430396772024209
583ad5e182ec391d786dc0ae,66090b3e0000000004019ce4,19,04-01,582,166,306.0,3936.0,0.0777439024390243
583ad5e182ec391d786dc0ae,66090b3e0000000004019ce4,19,04-01,582,166,306.0,3936.0,0.0777439024390243
5f6f5a59000000000101ea55,665717f9000000000c019818,4,05-29,669,167,103.0,1487.0,0.0692669804976462
5f6f5a59000000000101ea55,665717f9000000000c019818,4,05-29,671,167,103.0,1487.0,0.0692669804976462
583ad5e182ec391d786dc0ae,663cbbff000000001e02216c,4,05-09,764,236,103.0,1487.0,0.0692669804976462
583ad5e182ec391d786dc0ae,663cbbff000000001e02216c,4,05-09,10,10,103.0,1487.0,0.0692669804976462
5c8619ef000000001200ce8b,65afb8620000000010039dad,4,01-23,435,143,384.0,4745.0,0.0809272918861959
623d30e80000000021022a71,662c78f4000000000100664b,4,04-27,556,287,300.0,3936.0,0.0762195121951219
5caa38950000000017011f30,64c0abc20000000017019aef,6,07-26,72,7,53.0,1905.0,0.0278215223097112
583ad5e182ec391d786dc0ae,662a5f89000000000d0301fe,4,04-25,10,10,300.0,3936.0,0.0762195121951219
583ad5e182ec391d786dc0ae,662a5f89000000000d0301fe,4,04-25,896,382,300.0,3936.0,0.0762195121951219
5e5a82140000000001002551,65096b240000000016033a00,1,09-19,6604,2328,282.0,3023.0,0.0932848164075421
5e5a82140000000001002551,65096b240000000016033a00,1,09-19,6604,2328,282.0,3023.0,0.0932848164075421
60a626400000000001006e8f,6485a906000000001301019f,11,06-11,1万,1000,119.0,1662.0,0.0716004813477737
5e22c3c400000000010035cd,65c207a100000000010304e9,9,02-17,313,98,359.0,5853.0,0.0613360669742012
5e22c3c400000000010035cd,65c207a100000000010304e9,9,02-17,313,98,359.0,5853.0,0.0613360669742012
60cc909f000000002002bd9f,64c39d25000000001701aebf,5,07-28,10,10,32.0,1905.0,0.0167979002624671
5e9a794c0000000001006165,64fd72310000000016032348,1,09-10,41,10,282.0,3023.0,0.0932848164075421
5a90ffbb4eacab63db46b5d2,6658523400000000050054f9,19,05-30,77,8,85.0,1487.0,0.0571620712844653
5b1aa53e4eacab6e3a1ae55e,64cf6b13000000000a01a7c1,6,08-06,103,1,76.0,2513.0,0.0302427377636291
546a9583d6e4a974a7ee2261,66385756000000001e0314f4,7,05-10,1087,107,90.0,1487.0,0.0605245460659045
5a43b99911be100bd3d91f75,6654f9be000000001500b501,2,05-28,258,103,85.0,1487.0,0.0571620712844653
5a90ffbb4eacab63db46b5d2,66279138000000000401bd6e,18,04-23,39,6,200.0,3936.0,0.0508130081300813
585fad3b6a6a6904516d5795,659fc7e9000000001a0018e3,10,01-11,48,11,207.0,4745.0,0.0436248682824025
62a2bf88000000001b026e10,659b67d7000000001200a047,2,01-08,98,48,296.0,4745.0,0.062381454162276
5adb2cd411be10440df6082b,64f338d3000000001e02906a,2,09-02,157,78,105.0,3023.0,0.0347337082368508
5934b4d850c4b4233b4ad659,6649dd3b0000000016013396,18,05-19,59,13,64.0,1487.0,0.0430396772024209
5f4b7bc800000000010038e3,6610dbbb000000001a01031a,17,04-06,10,6,216.0,3936.0,0.0548780487804878
5f4b7bc800000000010038e3,6610dbbb000000001a01031a,17,04-06,10,6,216.0,3936.0,0.0548780487804878
5f508e2c0000000001004fbd,65f6e36f0000000012021222,9,03-17,291,159,475.0,8672.0,0.0547739852398524
5f508e2c0000000001004fbd,65f6e36f0000000012021222,9,03-17,293,160,475.0,8672.0,0.0547739852398524
5ec499e00000000001003861,6636d2f3000000001e0354bd,12,05-05,15,12,55.0,1487.0,0.0369872225958305
5c8040bf0000000010036624,647f0af2000000001303eebc,17,06-07,89,26,174.0,1662.0,0.1046931407942238
5b13bef4e8ac2b533d8abc6c,665a763c00000000160114c8,7,06-01,10,10,84.0,1662.0,0.0505415162454873
625103ab0000000021024b6e,65d5cb76000000000b018e61,19,02-21,183849,28264,286.0,5853.0,0.0488638305142661
5a43b99911be100bd3d91f75,663756b2000000001e01c04d,6,05-05,1000,10,47.0,1487.0,0.0316072629455279
585f34c65e87e77762b68116,6481b61000000000130043f6,12,06-08,127,31,86.0,1662.0,0.0517448856799037
5c8619ef000000001200ce8b,66420499000000001e01c8cc,4,05-13,186,40,103.0,1487.0,0.0692669804976462
5c8619ef000000001200ce8b,66420499000000001e01c8cc,4,05-13,186,40,103.0,1487.0,0.0692669804976462
585fad3b6a6a6904516d5795,65927279000000001802b0fa,10,01-01,187,48,207.0,4745.0,0.0436248682824025
5f508e2c0000000001004fbd,6634ebbd000000001e034d53,15,05-03,56,14,37.0,1487.0,0.0248823133826496
5f508e2c0000000001004fbd,6634ebbd000000001e034d53,15,05-03,58,14,37.0,1487.0,0.0248823133826496
56f251ba84edcd43cfdf02bd,6621106b000000000d030e57,7,04-18,121,39,184.0,3936.0,0.0467479674796747
623d30e80000000021022a71,64ab810b000000001e018e23,9,07-10,130,73,244.0,1905.0,0.1280839895013123
625103ab0000000021024b6e,65ea7741000000000600c644,6,03-08,2443,254,579.0,8672.0,0.0667666051660516
5adb2cd411be10440df6082b,65a67bd10000000028029252,7,01-16,190,99,174.0,4745.0,0.0366701791359325
5f508e2c0000000001004fbd,65f11c14000000000d00e610,9,03-13,389,124,475.0,8672.0,0.0547739852398524
5f508e2c0000000001004fbd,65f11c14000000000d00e610,9,03-13,389,124,475.0,8672.0,0.0547739852398524
5a90ffbb4eacab63db46b5d2,65f9306a000000000d00cba7,2,03-19,10,4,480.0,8672.0,0.055350553505535
585fad3b6a6a6904516d5795,66646d560000000006005b4e,18,06-09,98,32,47.0,1662.0,0.0282791817087845
5c4781500000000011014557,65d338b20000000007006d56,16,04-02,344,49,114.0,3936.0,0.0289634146341463
5a844b14e8ac2b3e8d8a244a,6617b78d000000001b00e8d3,7,04-11,287,136,184.0,3936.0,0.0467479674796747
5a844b14e8ac2b3e8d8a244a,6617b78d000000001b00e8d3,7,04-11,287,136,184.0,3936.0,0.0467479674796747
60e91c90000000000100550c,659eb336000000001200ad71,0,01-10,106,20,286.0,4745.0,0.0602739726027397
599028345e87e72a289d8ea4,662502e1000000001c006876,1,04-21,257,43,138.0,3936.0,0.0350609756097561
5806112c6a6a6922b55766cf,64d8efe9000000000a018e1a,10,08-13,256,91,154.0,2513.0,0.0612813370473537
620c6fea000000000202187f,65a0a96f000000000f01f20f,2,01-12,5306,2596,296.0,4745.0,0.062381454162276
620c6fea000000000202187f,65a0a96f000000000f01f20f,2,01-12,1000,1000,296.0,4745.0,0.062381454162276
5f4b7bc800000000010038e3,64bf6255000000000103f4d9,17,07-25,97,32,182.0,1905.0,0.0955380577427821
5c4781500000000011014557,6608081c000000001a0115d5,16,03-30,594,54,239.0,8672.0,0.0275599630996309
585fad3b6a6a6904516d5795,665c8ef600000000050044a0,12,06-03,298,100,86.0,1662.0,0.0517448856799037
62a2bf88000000001b026e10,665851a1000000000c01be92,2,05-30,245,93,85.0,1487.0,0.0571620712844653
5f4b7bc800000000010038e3,65eff0df000000001203ff86,17,03-12,54,14,487.0,8672.0,0.0561577490774907
5f4b7bc800000000010038e3,65eff0df000000001203ff86,17,03-12,54,14,487.0,8672.0,0.0561577490774907
5d74d75f0000000001005a3d,64c9da79000000000800f8de,6,08-02,2045,204,76.0,2513.0,0.0302427377636291
546a9583d6e4a974a7ee2261,6635c018000000001e039b76,12,05-06,10,10,55.0,1487.0,0.0369872225958305
60a626400000000001006e8f,64abac14000000001e010206,11,07-10,1724,244,89.0,1905.0,0.0467191601049868
5e9a794c0000000001006165,6512ebf8000000001a0175f3,14,09-26,53,14,170.0,3023.0,0.0562355276215679
62a2bf88000000001b026e10,66120ed50000000004019eba,2,04-07,841,352,255.0,3936.0,0.0647865853658536
60e91c90000000000100550c,6596c3cf0000000012000290,0,01-04,10,10,286.0,4745.0,0.0602739726027397
6118fda0000000002002f129,661149d8000000001a00fc46,16,04-06,265,38,114.0,3936.0,0.0289634146341463
5e22c3c400000000010035cd,6506be3f000000001303dfb9,6,09-17,450,48,81.0,3023.0,0.0267945749255706
5e22c3c400000000010035cd,6506be3f000000001303dfb9,6,09-17,450,48,81.0,3023.0,0.0267945749255706
5c4781500000000011014557,65c0c0dc000000002d002bc8,16,02-05,12428,1193,173.0,5853.0,0.0295574918845036
5dcf780900000000010042ef,661d4d84000000001a00f093,6,04-18,385,98,248.0,3936.0,0.0630081300813008
6118fda0000000002002f129,65d75ac90000000007005997,16,02-22,819,91,173.0,5853.0,0.0295574918845036
583ad5e182ec391d786dc0ae,660abcee000000001b008f07,7,04-22,506,165,184.0,3936.0,0.0467479674796747
583ad5e182ec391d786dc0ae,660abcee000000001b008f07,7,04-22,506,165,184.0,3936.0,0.0467479674796747
5f6f5a59000000000101ea55,661687be000000001b0085e0,18,04-10,1000,279,200.0,3936.0,0.0508130081300813
546a9583d6e4a974a7ee2261,661e6aa8000000000401a3c6,2,04-20,594,43,255.0,3936.0,0.0647865853658536
5e525058000000000100363d,65eefcf200000000120326ff,18,03-11,2376,336,545.0,8672.0,0.0628459409594096
583ad5e182ec391d786dc0ae,6634d8c1000000001e02d0b1,1,05-03,969,436,15.0,1487.0,0.0100874243443174
583ad5e182ec391d786dc0ae,6634d8c1000000001e02d0b1,1,05-03,969,436,15.0,1487.0,0.0100874243443174
62a2bf88000000001b026e10,6619f7e7000000001b00cd7d,2,04-13,80,32,255.0,3936.0,0.0647865853658536
5adb2cd411be10440df6082b,66149021000000001b00e53e,2,04-09,122,51,255.0,3936.0,0.0647865853658536
5adb2cd411be10440df6082b,64dce509000000000800fa61,7,08-16,700,495,72.0,2513.0,0.0286510147234381
60e91c90000000000100550c,65b26818000000001003ab1f,15,01-25,1525,316,146.0,4745.0,0.0307692307692307
60e91c90000000000100550c,65d0bb26000000000b0188d5,5,02-17,10,9,160.0,5853.0,0.0273364086793097
620c6fea000000000202187f,662f2d1d000000001c006ba1,7,04-29,10,10,184.0,3936.0,0.0467479674796747
6118fda0000000002002f129,65e5396700000000030368ae,16,03-04,913,105,239.0,8672.0,0.0275599630996309
63b587c90000000026005571,66448f80000000001e03158c,2,05-15,82,27,85.0,1487.0,0.0571620712844653
5c8619ef000000001200ce8b,66210f09000000001c00a2fb,4,04-18,2241,680,300.0,3936.0,0.0762195121951219
